Species 1 Gene ID	Species 1 Protein ID	Species 1 Gene Name	Species 2 Gene ID	Species 2 Protein ID	Species 2 Gene NameENSDARG00000063344	ENSDARP00000123357	fam162a	ENSPKIG00000025151	ENSPKIP00000010427	fam162a
ENSDARG00000069795	ENSDARP00000092634	zgc:154058	ENSPKIG00000012318	ENSPKIP00000032082	zgc:154058
ENSDARG00000015869	ENSDARP00000019931	slc22a16	ENSPKIG00000013446	ENSPKIP00000033905	slc22a16
ENSDARG00000004956	ENSDARP00000002108	zmat2	ENSPKIG00000017778	ENSPKIP00000041068	zmat2
ENSDARG00000000394	ENSDARP00000117572	matr3l1.2	ENSPKIG00000000333	ENSPKIP00000012595	matr3l1.2
ENSDARG00000054374	ENSDARP00000112151	alg13	ENSPKIG00000015998	ENSPKIP00000038080	alg13
ENSDARG00000076135	ENSDARP00000119074	mmrn2a	ENSPKIG00000011431	ENSPKIP00000030648	
ENSDARG00000101630	ENSDARP00000129956	si:dkey-8l13.5	ENSPKIG00000013104	ENSPKIP00000033359	si:dkey-8l13.5
ENSDARG00000057882	ENSDARP00000075074	arpc3	ENSPKIG00000015814	ENSPKIP00000037764	ARPC3
ENSDARG00000043934	ENSDARP00000064512	il17a/f2	ENSPKIG00000007579	ENSPKIP00000024237	
ENSDARG00000020866	ENSDARP00000114649	apoa4b.2	ENSPKIG00000024330	ENSPKIP00000009091	
ENSDARG00000059298	ENSDARP00000076814	spcs1	ENSPKIG00000014547	ENSPKIP00000035698	spcs1
ENSDARG00000061992	ENSDARP00000083509	dot1l	ENSPKIG00000017910	ENSPKIP00000041353	dot1l
ENSDARG00000067984	ENSDARP00000088818	gas1b	ENSPKIG00000003338	ENSPKIP00000017397	gas1b
ENSDARG00000103145	ENSDARP00000141347	cdk2ap2	ENSPKIG00000024810	ENSPKIP00000009885	cdk2ap2
ENSDARG00000010487	ENSDARP00000016138	sae1	ENSPKIG00000007025	ENSPKIP00000023372	sae1
ENSDARG00000069428	ENSDARP00000091825	slbp2	ENSPKIG00000008757	ENSPKIP00000026175	slbp2
ENSDARG00000031775	ENSDARP00000047451	ube2s	ENSPKIG00000012412	ENSPKIP00000032242	ube2s
ENSDARG00000079296	ENSDARP00000139130	gcga	ENSPKIG00000001190	ENSPKIP00000013963	gcga
ENSDARG00000055838	ENSDARP00000072692	mettl16	ENSPKIG00000018552	ENSPKIP00000011498	mettl16
ENSDARG00000037008	ENSDARP00000124100	bscl2	ENSPKIG00000025182	ENSPKIP00000010476	BSCL2
ENSDARG00000028321	ENSDARP00000033740	synj2bp	ENSPKIG00000002119	ENSPKIP00000015365	synj2bp
ENSDARG00000005414	ENSDARP00000055170	grapa	ENSPKIG00000013572	ENSPKIP00000034133	grapa
ENSDARG00000043684	ENSDARP00000154108	bpnt1	ENSPKIG00000003629	ENSPKIP00000017919	bpnt1
ENSDARG00000021154	ENSDARP00000118592	zgc:92040	ENSPKIG00000002088	ENSPKIP00000015324	zgc:92040
ENSDARG00000078261	ENSDARP00000101271	nphp3	ENSPKIG00000017478	ENSPKIP00000040573	nphp3
ENSDARG00000095705	ENSDARP00000142576	cdpf1	ENSPKIG00000022122	ENSPKIP00000005463	cdpf1
ENSDARG00000063882	ENSDARP00000093941	cox19	ENSPKIG00000025052	ENSPKIP00000010275	cox19
ENSDARG00000004576	ENSDARP00000043865	plk4	ENSPKIG00000014404	ENSPKIP00000035449	plk4
ENSDARG00000075612	ENSDARP00000119156	ercc6	ENSPKIG00000017015	ENSPKIP00000039819	ercc6
ENSDARG00000092170	ENSDARP00000121190	apoc1	ENSPKIG00000024353	ENSPKIP00000009132	
ENSDARG00000038834	ENSDARP00000056711	etfdh	ENSPKIG00000018789	ENSPKIP00000011238	etfdh
ENSDARG00000062585	ENSDARP00000085122	brat1	ENSPKIG00000011698	ENSPKIP00000031032	brat1
ENSDARG00000044282	ENSDARP00000111416	smc5	ENSPKIG00000010713	ENSPKIP00000029505	smc5
ENSDARG00000028379	ENSDARP00000116763	trub2	ENSPKIG00000019769	ENSPKIP00000001507	trub2
ENSDARG00000020509	ENSDARP00000121677	srd5a1	ENSPKIG00000024172	ENSPKIP00000008840	srd5a1
ENSDARG00000041492	ENSDARP00000060824	si:ch211-196f5.2	ENSPKIG00000007817	ENSPKIP00000024650	si:ch211-196f5.2
ENSDARG00000013802	ENSDARP00000009441	pcid2	ENSPKIG00000009646	ENSPKIP00000027725	pcid2
ENSDARG00000092558	ENSDARP00000117356	or61a1	ENSPKIG00000018327	ENSPKIP00000011921	
ENSDARG00000034988	ENSDARP00000048437	asb4	ENSPKIG00000001670	ENSPKIP00000014690	asb4
ENSDARG00000061621	ENSDARP00000125073	them4	ENSPKIG00000015792	ENSPKIP00000037729	them4
ENSDARG00000090623	ENSDARP00000127127	si:dkeyp-106c3.1	ENSPKIG00000001230	ENSPKIP00000014025	
ENSDARG00000043728	ENSDARP00000064211	srek1ip1	ENSPKIG00000025540	ENSPKIP00000011095	srek1ip1
ENSDARG00000089549	ENSDARP00000126907	baalcb	ENSPKIG00000004955	ENSPKIP00000020016	
ENSDARG00000012403	ENSDARP00000109375	ercc6l2	ENSPKIG00000016799	ENSPKIP00000039460	ercc6l2
ENSDARG00000104197	ENSDARP00000131263	ptpn22	ENSPKIG00000010916	ENSPKIP00000029831	ptpn22
ENSDARG00000010732	ENSDARP00000145129	xrcc4	ENSPKIG00000006359	ENSPKIP00000022293	xrcc4
ENSDARG00000043727	ENSDARP00000064209	cwc27	ENSPKIG00000025538	ENSPKIP00000011092	cwc27
ENSDARG00000074170	ENSDARP00000123104	fbxo4	ENSPKIG00000017303	ENSPKIP00000040271	fbxo4
ENSDARG00000070922	ENSDARP00000129692	cnbpb	ENSPKIG00000024603	ENSPKIP00000009518	cnbpb
ENSDARG00000063588	ENSDARP00000087478	uba5	ENSPKIG00000017444	ENSPKIP00000040518	uba5
ENSDARG00000013005	ENSDARP00000013509	opcml	ENSPKIG00000004566	ENSPKIP00000019365	opcml
ENSDARG00000034825	ENSDARP00000043801	uspl1	ENSPKIG00000015972	ENSPKIP00000038015	
ENSDARG00000055917	ENSDARP00000072786	nipa1	ENSPKIG00000022922	ENSPKIP00000006796	nipa1
ENSDARG00000076800	ENSDARP00000108376	tnfrsf18	ENSPKIG00000001061	ENSPKIP00000013738	
ENSDARG00000062355	ENSDARP00000084502	axdnd1	ENSPKIG00000003124	ENSPKIP00000017057	axdnd1
ENSDARG00000073866	ENSDARP00000124976	tdp1	ENSPKIG00000009178	ENSPKIP00000026939	tdp1
ENSDARG00000035914	ENSDARP00000118932	tmem167a	ENSPKIG00000013964	ENSPKIP00000034861	TMEM167A
ENSDARG00000009745	ENSDARP00000010071	fbxw2	ENSPKIG00000024600	ENSPKIP00000009509	fbxw2
ENSDARG00000054253	ENSDARP00000070897	sobpa	ENSPKIG00000000247	ENSPKIP00000012465	sobpa
ENSDARG00000009681	ENSDARP00000005238	med27	ENSPKIG00000018804	ENSPKIP00000042073	med27
ENSDARG00000095821	ENSDARP00000124148	si:dkey-122a22.2	ENSPKIG00000018144	ENSPKIP00000041707	si:dkey-122a22.2
ENSDARG00000033957	ENSDARP00000112600	trmt44	ENSPKIG00000004663	ENSPKIP00000019535	trmt44
ENSDARG00000070830	ENSDARP00000095090	zgc:136858	ENSPKIG00000013571	ENSPKIP00000034132	zgc:136858
ENSDARG00000075632	ENSDARP00000121853	rad9b	ENSPKIG00000007002	ENSPKIP00000023324	rad9b
ENSDARG00000074836	ENSDARP00000101881	setmar	ENSPKIG00000019979	ENSPKIP00000001841	setmar
ENSDARG00000055955	ENSDARP00000059419	lcp2a	ENSPKIG00000017751	ENSPKIP00000041039	lcp2a
ENSDARG00000074248	ENSDARP00000010454	tmem237b	ENSPKIG00000003302	ENSPKIP00000017354	tmem237b
ENSDARG00000027867	ENSDARP00000129699	paplna	ENSPKIG00000007713	ENSPKIP00000024470	paplna
ENSDARG00000035571	ENSDARP00000116695	abhd17b	ENSPKIG00000000894	ENSPKIP00000013461	abhd17b
ENSDARG00000054251	ENSDARP00000079687	slc66a3	ENSPKIG00000000100	ENSPKIP00000012235	slc66a3
ENSDARG00000098679	ENSDARP00000131114	nup85	ENSPKIG00000023507	ENSPKIP00000007743	nup85
ENSDARG00000090108	ENSDARP00000104905	dbndd1	ENSPKIG00000019788	ENSPKIP00000001542	DBNDD1
ENSDARG00000005643	ENSDARP00000020361	gcat	ENSPKIG00000006643	ENSPKIP00000022776	gcat
ENSDARG00000005574	ENSDARP00000038309	vsx2	ENSPKIG00000003775	ENSPKIP00000018083	vsx2
ENSDARG00000078754	ENSDARP00000098356	gra	ENSPKIG00000018645	ENSPKIP00000011645	
ENSDARG00000035608	ENSDARP00000051620	pgam5	ENSPKIG00000010127	ENSPKIP00000028503	pgam5
ENSDARG00000020798	ENSDARP00000014272	necap1	ENSPKIG00000001526	ENSPKIP00000014502	necap1
ENSDARG00000024032	ENSDARP00000001291	coch	ENSPKIG00000013154	ENSPKIP00000033481	coch
ENSDARG00000008377	ENSDARP00000128983	epn2	ENSPKIG00000017596	ENSPKIP00000040749	epn2
ENSDARG00000026979	ENSDARP00000114053	krt1-c5	ENSPKIG00000014498	ENSPKIP00000035611	
ENSDARG00000016490	ENSDARP00000149009	rab11fip3	ENSPKIG00000006262	ENSPKIP00000022163	rab11fip3
ENSDARG00000059001	ENSDARP00000076422	pim2	ENSPKIG00000015605	ENSPKIP00000037403	pim2
ENSDARG00000043898	ENSDARP00000064462	timm10b	ENSPKIG00000013319	ENSPKIP00000033704	timm10b
ENSDARG00000067606	ENSDARP00000088110	rsph4a	ENSPKIG00000017045	ENSPKIP00000039856	rsph4a
ENSDARG00000010130	ENSDARP00000124218	smpdl3b	ENSPKIG00000004430	ENSPKIP00000019151	smpdl3b
ENSDARG00000069282	ENSDARP00000118542	bbc3	ENSPKIG00000007058	ENSPKIP00000023423	bbc3
ENSDARG00000020237	ENSDARP00000008075	mc1r	ENSPKIG00000019904	ENSPKIP00000001709	mc1r
ENSDARG00000077850	ENSDARP00000100661	lgals3a	ENSPKIG00000002138	ENSPKIP00000015395	lgals3a
ENSDARG00000057417	ENSDARP00000066444	nudt13	ENSPKIG00000002600	ENSPKIP00000016148	nudt13
ENSDARG00000036772	ENSDARP00000117585	pygo2	ENSPKIG00000002578	ENSPKIP00000016100	pygo2
ENSDARG00000087536	ENSDARP00000124312	znf407	ENSPKIG00000013574	ENSPKIP00000034117	znf407
ENSDARG00000028389	ENSDARP00000125663	rab44	ENSPKIG00000004989	ENSPKIP00000020059	
ENSDARG00000089564	ENSDARP00000108995	mdfi	ENSPKIG00000004974	ENSPKIP00000020041	mdfi
ENSDARG00000075723	ENSDARP00000119459	si:dkey-242e21.3	ENSPKIG00000012701	ENSPKIP00000032717	
ENSDARG00000051857	ENSDARP00000068054	tes	ENSPKIG00000025554	ENSPKIP00000011124	tes
ENSDARG00000062558	ENSDARP00000085041	rspry1	ENSPKIG00000002468	ENSPKIP00000015989	rspry1
ENSDARG00000075624	ENSDARP00000113792	bend5	ENSPKIG00000006874	ENSPKIP00000023133	bend5
ENSDARG00000103834	ENSDARP00000133021	rbm14b	ENSPKIG00000009078	ENSPKIP00000026703	rbm14b
ENSDARG00000005891	ENSDARP00000014732	cyb5r3	ENSPKIG00000024781	ENSPKIP00000009837	cyb5r3
ENSDARG00000043814	ENSDARP00000115490	st6galnac1.1	ENSPKIG00000008877	ENSPKIP00000026351	st6galnac1.1
ENSDARG00000004627	ENSDARP00000120825	panx3	ENSPKIG00000004600	ENSPKIP00000019418	PANX
ENSDARG00000005565	ENSDARP00000008913	entpd8	ENSPKIG00000019801	ENSPKIP00000001543	entpd8
ENSDARG00000025855	ENSDARP00000035352	camk2n2a	ENSPKIG00000014615	ENSPKIP00000035801	camk2n2a
ENSDARG00000043835	ENSDARP00000095064	rab3ab	ENSPKIG00000006212	ENSPKIP00000022061	rab3ab
ENSDARG00000068208	ENSDARP00000132751	def8	ENSPKIG00000019850	ENSPKIP00000001639	def8
ENSDARG00000043938	ENSDARP00000064514	lrrc57	ENSPKIG00000022580	ENSPKIP00000006198	lrrc57
ENSDARG00000059629	ENSDARP00000077501	asphd2	ENSPKIG00000023461	ENSPKIP00000007642	asphd2
ENSDARG00000039020	ENSDARP00000056961	fbxo5	ENSPKIG00000020947	ENSPKIP00000003441	fbxo5
ENSDARG00000099315	ENSDARP00000140493	nsdhl	ENSPKIG00000014584	ENSPKIP00000035750	nsdhl
ENSDARG00000087225	ENSDARP00000107215	si:ch73-361p23.3	ENSPKIG00000001072	ENSPKIP00000013759	
ENSDARG00000019144	ENSDARP00000012097	rab4a	ENSPKIG00000005672	ENSPKIP00000021150	rab4a
ENSDARG00000033436	ENSDARP00000047569	mboat7	ENSPKIG00000011968	ENSPKIP00000031504	mboat7
ENSDARG00000090577	ENSDARP00000114949	rassf11	ENSPKIG00000009443	ENSPKIP00000027332	rassf11
ENSDARG00000074384	ENSDARP00000122480	slc12a8	ENSPKIG00000016555	ENSPKIP00000039037	slc12a8
ENSDARG00000040559	ENSDARP00000059353	rad1	ENSPKIG00000005895	ENSPKIP00000021549	rad1
ENSDARG00000087195	ENSDARP00000124002	rorc	ENSPKIG00000015840	ENSPKIP00000037801	rorc
ENSDARG00000089919	ENSDARP00000117043	si:ch211-161h7.8	ENSPKIG00000025124	ENSPKIP00000010382	si:ch211-161h7.8
ENSDARG00000098883	ENSDARP00000133228	stac3	ENSPKIG00000003255	ENSPKIP00000017261	STAC3
ENSDARG00000019223	ENSDARP00000013189	arglu1a	ENSPKIG00000005524	ENSPKIP00000020916	arglu1a
ENSDARG00000077656	ENSDARP00000146075	arfgef3	ENSPKIG00000001633	ENSPKIP00000014671	arfgef3
ENSDARG00000052615	ENSDARP00000068994	tnmd	ENSPKIG00000021331	ENSPKIP00000004085	tnmd
ENSDARG00000079434	ENSDARP00000116593	tmem131l	ENSPKIG00000017620	ENSPKIP00000040869	tmem131l
ENSDARG00000017525	ENSDARP00000027016	ccnt1	ENSPKIG00000002270	ENSPKIP00000015619	ccnt1
ENSDARG00000078458	ENSDARP00000101061	ppp1r37	ENSPKIG00000010325	ENSPKIP00000028849	ppp1r37
ENSDARG00000037100	ENSDARP00000053925	ankrd10a	ENSPKIG00000011413	ENSPKIP00000030623	ankrd10a
ENSDARG00000042850	ENSDARP00000119695	nphs2	ENSPKIG00000003168	ENSPKIP00000017120	nphs2
ENSDARG00000041974	ENSDARP00000061519	brk1	ENSPKIG00000024826	ENSPKIP00000009912	BRK1
ENSDARG00000010862	ENSDARP00000081585	amt	ENSPKIG00000001643	ENSPKIP00000014660	amt
ENSDARG00000019516	ENSDARP00000110025	sp7	ENSPKIG00000002485	ENSPKIP00000015964	sp7
ENSDARG00000102674	ENSDARP00000130881	ckap5	ENSPKIG00000019152	ENSPKIP00000000807	ckap5
ENSDARG00000077537	ENSDARP00000142787	nudt19	ENSPKIG00000020518	ENSPKIP00000002738	nudt19
ENSDARG00000058448	ENSDARP00000075762	zrsr2	ENSPKIG00000013433	ENSPKIP00000033893	zrsr2
ENSDARG00000069912	ENSDARP00000074985	hmga2	ENSPKIG00000021690	ENSPKIP00000004690	hmga2
ENSDARG00000099454	ENSDARP00000138076	tradv14.0	ENSPKIG00000019346	ENSPKIP00000000828	
ENSDARG00000010794	ENSDARP00000156744	tfeb	ENSPKIG00000005002	ENSPKIP00000020081	tfeb
ENSDARG00000105398	ENSDARP00000142435	dnajc14	ENSPKIG00000003910	ENSPKIP00000018297	dnajc14
ENSDARG00000018146	ENSDARP00000020656	gpx1a	ENSPKIG00000019013	ENSPKIP00000000340	GPX1
ENSDARG00000056509	ENSDARP00000073471	pdik1l	ENSPKIG00000004508	ENSPKIP00000019276	pdik1l
ENSDARG00000052390	ENSDARP00000151645	tmed8	ENSPKIG00000002255	ENSPKIP00000015589	tmed8
ENSDARG00000079336	ENSDARP00000151799	strc1	ENSPKIG00000014991	ENSPKIP00000036458	strc1
ENSDARG00000070972	ENSDARP00000095408	si:ch211-81a5.8	ENSPKIG00000011075	ENSPKIP00000030089	
ENSDARG00000056648	ENSDARP00000073621	ext2	ENSPKIG00000015088	ENSPKIP00000036588	ext2
ENSDARG00000074435	ENSDARP00000102293	ttc19	ENSPKIG00000008469	ENSPKIP00000025702	ttc19
ENSDARG00000023933	ENSDARP00000056521	skila	ENSPKIG00000020445	ENSPKIP00000002608	skila
ENSDARG00000078247	ENSDARP00000102992	vip	ENSPKIG00000020964	ENSPKIP00000003477	vip
ENSDARG00000044194	ENSDARP00000064887	tcta	ENSPKIG00000013116	ENSPKIP00000033383	tcta
ENSDARG00000036056	ENSDARP00000112831	vrk3	ENSPKIG00000020774	ENSPKIP00000003173	vrk3
ENSDARG00000086075	ENSDARP00000109432	ttc3	ENSPKIG00000014318	ENSPKIP00000035313	ttc3
ENSDARG00000069527	ENSDARP00000092037	ube2g1b	ENSPKIG00000006930	ENSPKIP00000023227	ube2g1b
ENSDARG00000021141	ENSDARP00000038743	plekhf2	ENSPKIG00000001385	ENSPKIP00000014251	plekhf2
ENSDARG00000020467	ENSDARP00000005702	safb	ENSPKIG00000009902	ENSPKIP00000028170	safb
ENSDARG00000038467	ENSDARP00000056137	igsf8	ENSPKIG00000002498	ENSPKIP00000015983	igsf8
ENSDARG00000003845	ENSDARP00000019118	chm	ENSPKIG00000015918	ENSPKIP00000037910	chm
ENSDARG00000002795	ENSDARP00000129275	meis3	ENSPKIG00000008427	ENSPKIP00000025636	meis3
ENSDARG00000094018	ENSDARP00000136622	rnf214	ENSPKIG00000015107	ENSPKIP00000036598	
ENSDARG00000024492	ENSDARP00000037624	col9a2	ENSPKIG00000023550	ENSPKIP00000007823	col9a2
ENSDARG00000001447	ENSDARP00000122061	mier1b	ENSPKIG00000014969	ENSPKIP00000036380	MIER1
ENSDARG00000056722	ENSDARP00000142732	cd99l2	ENSPKIG00000000258	ENSPKIP00000012471	cd99l2
ENSDARG00000070898	ENSDARP00000115647	si:ch211-262h13.3	ENSPKIG00000024188	ENSPKIP00000008861	
ENSDARG00000008986	ENSDARP00000117568	e2f7	ENSPKIG00000020079	ENSPKIP00000002020	e2f7
ENSDARG00000077515	ENSDARP00000122053	letm2	ENSPKIG00000010040	ENSPKIP00000028378	letm2
ENSDARG00000069262	ENSDARP00000091424	erich3	ENSPKIG00000009840	ENSPKIP00000028029	erich3
ENSDARG00000005108	ENSDARP00000010183	oclna	ENSPKIG00000012158	ENSPKIP00000031823	oclna
ENSDARG00000078784	ENSDARP00000145285	mgaa	ENSPKIG00000022499	ENSPKIP00000006067	
ENSDARG00000053652	ENSDARP00000070200	ndufaf6	ENSPKIG00000001402	ENSPKIP00000014298	ndufaf6
ENSDARG00000104932	ENSDARP00000132095	si:ch211-261d9.1	ENSPKIG00000022636	ENSPKIP00000006299	si:ch211-261d9.1
ENSDARG00000076137	ENSDARP00000090522	cldn26	ENSPKIG00000024690	ENSPKIP00000009675	cldn26
ENSDARG00000016443	ENSDARP00000011344	eif3c	ENSPKIG00000002049	ENSPKIP00000015277	EIF3C
ENSDARG00000052000	ENSDARP00000068216	cav2	ENSPKIG00000008391	ENSPKIP00000025555	cav2
ENSDARG00000019715	ENSDARP00000010471	metap1d	ENSPKIG00000005824	ENSPKIP00000021391	metap1d
ENSDARG00000102592	ENSDARP00000131210	tradv17.0	ENSPKIG00000019489	ENSPKIP00000001052	tradv14.0
ENSDARG00000068036	ENSDARP00000088932	tmem119b	ENSPKIG00000017340	ENSPKIP00000040333	tmem119b
ENSDARG00000011519	ENSDARP00000019915	myl4	ENSPKIG00000018331	ENSPKIP00000011908	
ENSDARG00000021398	ENSDARP00000018598	mul2	ENSPKIG00000014601	ENSPKIP00000035774	mul2
ENSDARG00000094836	ENSDARP00000127861	si:ch211-195b15.8	ENSPKIG00000019407	ENSPKIP00000000930	si:ch211-195b15.8
ENSDARG00000069422	ENSDARP00000091811	nhp2	ENSPKIG00000006410	ENSPKIP00000022384	nhp2
ENSDARG00000037017	ENSDARP00000105688	ube4b	ENSPKIG00000004133	ENSPKIP00000018720	ube4b
ENSDARG00000101485	ENSDARP00000136421	si:ch1073-469d17.2	ENSPKIG00000022498	ENSPKIP00000006062	si:dkey-65b13.13
ENSDARG00000061228	ENSDARP00000081546	pfdn4	ENSPKIG00000007211	ENSPKIP00000023677	pfdn4
ENSDARG00000045515	ENSDARP00000072990	kin	ENSPKIG00000024945	ENSPKIP00000010102	kin
ENSDARG00000018107	ENSDARP00000028062	rab3da	ENSPKIG00000009021	ENSPKIP00000026604	rab3da
ENSDARG00000079625	ENSDARP00000118304	atr	ENSPKIG00000021904	ENSPKIP00000005146	atr
ENSDARG00000074001	ENSDARP00000070462	crygmxl2	ENSPKIG00000001474	ENSPKIP00000014390	crygmxl2
ENSDARG00000041060	ENSDARP00000060156	lgals9l3	ENSPKIG00000001717	ENSPKIP00000014763	
ENSDARG00000060120	ENSDARP00000124654	glyctk	ENSPKIG00000013132	ENSPKIP00000033403	glyctk
ENSDARG00000015325	ENSDARP00000005582	u2af1	ENSPKIG00000009285	ENSPKIP00000027073	u2af1
ENSDARG00000079717	ENSDARP00000097607	rbm12bb	ENSPKIG00000018719	ENSPKIP00000011749	rbm12bb
ENSDARG00000036584	ENSDARP00000093315	st8sia5	ENSPKIG00000020159	ENSPKIP00000002171	st8sia5
ENSDARG00000071450	ENSDARP00000151602	tdrd5	ENSPKIG00000003193	ENSPKIP00000017155	
ENSDARG00000020164	ENSDARP00000010432	efnb2a	ENSPKIG00000005503	ENSPKIP00000020880	EFNB2
ENSDARG00000079043	ENSDARP00000122934	eslec	ENSPKIG00000018836	ENSPKIP00000042007	
ENSDARG00000008706	ENSDARP00000010658	paip2b	ENSPKIG00000022573	ENSPKIP00000006207	paip2b
ENSDARG00000104223	ENSDARP00000140434	lmbrd1	ENSPKIG00000004465	ENSPKIP00000019241	lmbrd1
ENSDARG00000011885	ENSDARP00000008022	mrpl19	ENSPKIG00000004696	ENSPKIP00000019585	mrpl19
ENSDARG00000076189	ENSDARP00000097967	ccdc88b	ENSPKIG00000008694	ENSPKIP00000026090	ccdc88b
ENSDARG00000056665	ENSDARP00000118997	nsun2	ENSPKIG00000024200	ENSPKIP00000008897	nsun2
ENSDARG00000074628	ENSDARP00000115004	si:dkey-10o6.2	ENSPKIG00000004206	ENSPKIP00000018757	si:dkey-10o6.2
ENSDARG00000057590	ENSDARP00000121276	si:ch1073-396h14.1	ENSPKIG00000009828	ENSPKIP00000028050	si:ch1073-396h14.1
ENSDARG00000090142	ENSDARP00000126627	si:dkey-94l16.4	ENSPKIG00000006622	ENSPKIP00000022728	
ENSDARG00000023852	ENSDARP00000037344	lsm4	ENSPKIG00000006154	ENSPKIP00000021955	LSM4
ENSDARG00000002897	ENSDARP00000003433	si:ch211-160o17.2	ENSPKIG00000004075	ENSPKIP00000018550	si:ch211-160o17.2
ENSDARG00000055349	ENSDARP00000123244	pknox2	ENSPKIG00000004642	ENSPKIP00000019530	pknox2
ENSDARG00000069681	ENSDARP00000092355	pcgf6	ENSPKIG00000001037	ENSPKIP00000013694	pcgf6
ENSDARG00000007217	ENSDARP00000018714	wdr55	ENSPKIG00000020607	ENSPKIP00000002902	wdr55
ENSDARG00000057751	ENSDARP00000122576	zbtb47a	ENSPKIG00000015049	ENSPKIP00000036547	zbtb47a
ENSDARG00000042270	ENSDARP00000121810	arsa	ENSPKIG00000025353	ENSPKIP00000010760	arsa
ENSDARG00000044766	ENSDARP00000111311	mitd1	ENSPKIG00000011102	ENSPKIP00000030134	mitd1
ENSDARG00000101892	ENSDARP00000132363	si:ch73-54f23.2	ENSPKIG00000001691	ENSPKIP00000014723	si:ch73-54f23.2
ENSDARG00000055903	ENSDARP00000072775	luc7l	ENSPKIG00000009647	ENSPKIP00000027707	luc7l
ENSDARG00000044549	ENSDARP00000125904	zgc:112416	ENSPKIG00000009752	ENSPKIP00000027891	zgc:112416
ENSDARG00000054259	ENSDARP00000155105	nat10	ENSPKIG00000004093	ENSPKIP00000018623	NAT10
ENSDARG00000026236	ENSDARP00000120430	zgc:56585	ENSPKIG00000010053	ENSPKIP00000028391	zgc:56585
ENSDARG00000069421	ENSDARP00000091810	grpel2	ENSPKIG00000006425	ENSPKIP00000022408	grpel2
ENSDARG00000017910	ENSDARP00000040864	pdss1	ENSPKIG00000010189	ENSPKIP00000028649	pdss1
ENSDARG00000090543	ENSDARP00000129379	tmem138	ENSPKIG00000018796	ENSPKIP00000011205	tmem138
ENSDARG00000075161	ENSDARP00000104248	defbl1	ENSPKIG00000011602	ENSPKIP00000030930	
ENSDARG00000002731	ENSDARP00000115190	sdc2	ENSPKIG00000019071	ENSPKIP00000000377	sdc2
ENSDARG00000004774	ENSDARP00000008668	wdr36	ENSPKIG00000025589	ENSPKIP00000011185	wdr36
ENSDARG00000102189	ENSDARP00000141274	tradv20.0	ENSPKIG00000019294	ENSPKIP00000000744	
ENSDARG00000039400	ENSDARP00000112094	polr1c	ENSPKIG00000009858	ENSPKIP00000028062	polr1c
ENSDARG00000070833	ENSDARP00000095107	lin52	ENSPKIG00000003735	ENSPKIP00000018030	lin52
ENSDARG00000074662	ENSDARP00000119708	cntf	ENSPKIG00000023599	ENSPKIP00000007866	cntf
ENSDARG00000076283	ENSDARP00000100216	snrpd3l	ENSPKIG00000006412	ENSPKIP00000022402	snrpd3
ENSDARG00000011727	ENSDARP00000014157	b9d1	ENSPKIG00000017625	ENSPKIP00000040816	b9d1
ENSDARG00000076094	ENSDARP00000128127	klhl30	ENSPKIG00000020846	ENSPKIP00000003268	klhl30
ENSDARG00000069329	ENSDARP00000118357	drgx	ENSPKIG00000016958	ENSPKIP00000039703	drgx
ENSDARG00000099642	ENSDARP00000131473	dcun1d1	ENSPKIG00000022649	ENSPKIP00000006318	DCUN1D1
ENSDARG00000055389	ENSDARP00000106482	sona	ENSPKIG00000003842	ENSPKIP00000018180	
ENSDARG00000019507	ENSDARP00000018877	mcm5	ENSPKIG00000006585	ENSPKIP00000022716	mcm5
ENSDARG00000009087	ENSDARP00000002547	cd74a	ENSPKIG00000009604	ENSPKIP00000027610	
ENSDARG00000008480	ENSDARP00000108054	trmt61a	ENSPKIG00000019170	ENSPKIP00000000561	trmt61a
ENSDARG00000057060	ENSDARP00000074109	tvp23b	ENSPKIG00000014299	ENSPKIP00000035273	tvp23b
ENSDARG00000098825	ENSDARP00000132548	farsa	ENSPKIG00000007170	ENSPKIP00000023628	farsa
ENSDARG00000031757	ENSDARP00000041053	tmc4	ENSPKIG00000011939	ENSPKIP00000031463	tmc4
ENSDARG00000094973	ENSDARP00000122572	wnt16	ENSPKIG00000016084	ENSPKIP00000038212	wnt16
ENSDARG00000041372	ENSDARP00000069326	qng1	ENSPKIG00000021683	ENSPKIP00000004673	qng1
ENSDARG00000101669	ENSDARP00000132763	elmod2	ENSPKIG00000015008	ENSPKIP00000036453	elmod2
ENSDARG00000006553	ENSDARP00000014099	rras	ENSPKIG00000019373	ENSPKIP00000000872	rras
ENSDARG00000039354	ENSDARP00000117308	ska1	ENSPKIG00000022897	ENSPKIP00000006739	ska1
ENSDARG00000074779	ENSDARP00000098408	alms1	ENSPKIG00000001535	ENSPKIP00000014487	
ENSDARG00000028017	ENSDARP00000038892	tp53inp1	ENSPKIG00000001484	ENSPKIP00000014407	tp53inp1
ENSDARG00000041828	ENSDARP00000061300	si:dkeyp-28d2.4	ENSPKIG00000012013	ENSPKIP00000031594	
ENSDARG00000069823	ENSDARP00000092693	proca1	ENSPKIG00000006672	ENSPKIP00000022799	proca1
ENSDARG00000039406	ENSDARP00000092407	prom2	ENSPKIG00000007738	ENSPKIP00000024569	
ENSDARG00000096252	ENSDARP00000126242	artna	ENSPKIG00000008359	ENSPKIP00000025503	artna
